,zip,state,excessive_count,readmission_ratio,predicted_rate,expected_rate,nursing_care,physical_therapy,occupational_therapy,pathology_services,medical_soc_services,home_health_aid,star_rating,timeliness,rx_ed,fall_risk,depression_check,flu_shot,pneumonia_shot,d_foot_care,move_buff,in_out_bed_buff,bathing_buff,move_pain_debuff,breathing_buff,oral_rx_buff,hospital_admit,urgent_noadmit,readmit_expectation,er_admit_expectation
342,37923,TN,3,1.0121999999999998,17.266666666666666,17.133333333333333,1,1.0,1.0,1.0,1.0,1.0,3.5,98.9,98.0,100.0,100.0,86.5,86.2,95.2,70.9,56.7,75.4,70.0,71.9,73.0,12.2,14.6,2,2
343,43920,OH,3,1.0146499999999998,14.149999999999999,13.950000000000001,1,1.0,1.0,1.0,1.0,1.0,4.5,97.9,100.0,99.7,98.5,86.1,89.3,100.0,71.7,64.4,80.0,81.3,81.5,55.0,9.4,10.1,2,2
344,82601,WY,3,1.0055666666666667,18.433333333333334,18.3,1,1.0,1.0,1.0,1.0,1.0,4.5,94.3,100.0,100.0,100.0,98.9,97.5,100.0,74.6,65.5,92.6,93.6,84.4,75.6,18.1,9.2,2,2
345,24457,VA,3,1.0244499999999999,14.1,14.4,1,1.0,1.0,1.0,0.0,1.0,3.5,97.3,99.3,100.0,100.0,60.0,63.9,100.0,73.3,70.7,74.4,69.7,75.3,60.1,14.6,8.0,2,2
346,84770,UT,0,0.9825250000000001,12.15,12.425,1,1.0,1.0,1.0,1.0,1.0,4.0,88.3,100.0,100.0,100.0,88.7,99.1,100.0,82.1,75.3,87.6,90.4,78.3,76.2,15.3,14.1,2,2
347,6450,CT,3,1.02945,20.399999999999995,19.825,1,1.0,1.0,0.5,0.0,1.0,3.0,93.45,95.0,99.69999999999999,98.9,73.15,79.85,100.0,66.95,70.69999999999999,58.65,71.1,66.65,46.0,16.85,18.5,2,1
348,17701,PA,1,1.0035,18.266666666666666,18.166666666666668,1,1.0,1.0,1.0,1.0,1.0,3.0,95.25,98.15,99.9,99.0,68.0,79.65,96.4,64.55,63.8,65.85,64.45,57.400000000000006,57.099999999999994,10.6,10.6,2,2
349,78028,TX,0,0.9766999999999999,15.319999999999999,15.780000000000001,1,1.0,0.0,1.0,0.0,1.0,3.0,97.3,74.3,99.0,97.2,71.2,90.3,78.8,58.5,65.3,66.0,68.7,65.5,50.4,11.9,9.7,2,2
350,79938,TX,5,1.03932,15.520000000000001,14.9,1,1.0,1.0,1.0,1.0,1.0,2.5,80.4,87.4,99.1,91.9,93.9,80.1,76.1,71.2,60.5,63.4,61.5,62.2,66.6,13.0,19.4,0,0
351,78240,TX,0,1.0400399999999999,17.42,16.860000000000003,1,1.0,1.0,1.0,1.0,1.0,3.0,92.3,98.3,99.7,90.9,79.7,81.4,91.6,67.0,67.2,71.8,66.1,73.7,60.3,13.4,15.2,2,1
352,78640,TX,4,1.3393,26.933333333333334,20.03333333333333,1,1.0,1.0,1.0,1.0,1.0,1.5,78.5,89.1,100.0,92.9,65.4,73.2,98.5,46.5,44.7,56.7,61.5,46.3,44.7,13.5,15.3,2,1
353,89030,NV,4,0.9749666666666666,17.099999999999998,17.46666666666667,1,1.0,1.0,1.0,1.0,1.0,4.2,98.47999999999999,99.44000000000001,100.0,99.9,77.24000000000001,83.84,99.74,79.5,71.08,84.5,92.2,76.0,66.16,15.9,9.5,2,2
354,84041,UT,2,1.0350333333333335,20.6,19.933333333333334,1,1.0,1.0,1.0,1.0,1.0,3.5,97.4,100.0,100.0,99.1,80.6,94.5,100.0,66.6,50.7,68.4,79.4,72.5,56.3,16.0,8.2,2,2
355,33952,FL,4,1.0831500000000003,17.6,16.033333333333335,1,1.0,1.0,1.0,0.0,1.0,3.0,95.2,98.6,100.0,99.7,71.9,82.3,97.5,71.8,50.5,76.5,42.4,50.7,69.5,13.0,15.0,2,1
356,26003,WV,20,1.0432000000000001,18.880000000000003,17.72,1,1.0,1.0,1.0,1.0,1.0,3.4166666666666665,92.56666666666666,98.13333333333333,99.21666666666665,98.73333333333333,75.78333333333333,84.91666666666667,97.3,63.15,62.35,65.45,79.73333333333335,72.35,53.050000000000004,12.433333333333335,10.866666666666667,2,2
357,5446,VT,1,1.023825,13.55,13.200000000000001,1,1.0,1.0,1.0,1.0,1.0,4.0,97.5,97.6,99.8,99.2,77.4,84.9,98.4,77.4,74.8,78.0,78.2,72.1,72.5,12.4,14.8,2,1
358,64114,MO,2,1.068,17.040000000000003,15.8,1,1.0,1.0,1.0,1.0,1.0,4.0,99.0,100.0,100.0,100.0,87.0,93.8,100.0,75.0,72.4,79.8,74.3,69.2,59.2,18.4,17.1,2,2
359,63131,MO,2,0.985525,15.65,15.6,1,1.0,1.0,0.5,0.5,1.0,3.25,96.0,96.4,99.8,99.6,80.1,86.5,96.4,72.19999999999999,68.2,76.1,61.45,74.85,52.05,15.0,11.65,2,2
360,63901,MO,10,1.0390000000000001,16.44,15.560000000000002,1,1.0,1.0,1.0,0.5,1.0,2.25,89.4,91.2,99.65,95.45,75.0,95.15,100.0,54.85,56.3,62.099999999999994,53.25,67.3,42.55,17.5,18.8,2,2
361,84057,UT,2,1.0156,16.13333333333333,15.85,1,1.0,1.0,1.0,1.0,1.0,3.4,93.49999999999999,95.1,99.66,96.58000000000001,73.9,84.66,96.36,77.74000000000001,71.08000000000001,74.7,59.739999999999995,74.14000000000001,66.24,14.940000000000001,13.819999999999999,2,2
362,25401,WV,3,0.9511800000000001,17.660000000000004,18.560000000000002,1,1.0,1.0,1.0,1.0,1.0,3.5,100.0,95.7,100.0,100.0,88.1,85.4,100.0,75.4,60.0,77.5,88.3,68.6,73.2,17.5,6.5,2,2
363,26038,WV,2,0.9960799999999999,15.02,14.8,1,1.0,1.0,1.0,1.0,1.0,3.5,96.9,98.2,99.4,99.4,73.8,80.2,100.0,75.1,75.7,74.8,78.3,86.1,56.7,18.2,6.9,1,2
364,26062,WV,3,0.9606249999999998,14.425,14.875,1,1.0,1.0,1.0,1.0,1.0,4.5,96.7,100.0,100.0,100.0,100.0,100.0,100.0,84.2,69.7,88.6,100.0,89.5,52.3,16.4,11.9,0,0
365,26452,WV,3,1.03508,18.38,17.92,1,1.0,1.0,1.0,1.0,1.0,4.833333333333333,97.8,99.13333333333333,100.0,100.0,90.96666666666665,95.3,100.0,80.83333333333333,83.36666666666667,87.36666666666667,92.3,82.76666666666667,73.63333333333333,15.033333333333333,9.7,2,2
366,26554,WV,6,0.9653833333333334,15.183333333333335,15.683333333333332,1,1.0,1.0,1.0,1.0,1.0,3.6666666666666665,95.36666666666667,97.5,99.7,97.89999999999999,83.4,64.2,94.5,68.63333333333333,69.39999999999999,70.89999999999999,83.89999999999999,79.8,50.833333333333336,13.4,11.433333333333332,1,2
367,7631,NJ,4,0.9547749999999999,15.425,16.075000000000003,1,1.0,1.0,1.0,1.0,1.0,4.25,98.8,99.15,99.6,98.9,70.95,75.2,97.6,78.55,81.25,79.55,87.25,84.35,75.05,17.1,11.3,3,2
368,29526,SC,1,0.9996,16.11666666666667,16.133333333333333,1,1.0,1.0,1.0,1.0,1.0,4.5,100.0,96.1,98.7,96.1,82.3,80.5,100.0,100.0,100.0,100.0,88.6,70.1,90.9,13.0,7.4,0,0
369,33484,FL,3,1.0230599999999999,17.56,17.380000000000003,1,1.0,1.0,1.0,1.0,1.0,4.0,96.6,99.4,100.0,100.0,70.8,79.4,100.0,81.5,79.8,79.8,85.7,82.7,69.9,12.9,18.0,0,0
370,25801,WV,4,1.0771799999999998,18.18,16.659999999999997,1,1.0,1.0,1.0,1.0,1.0,3.5714285714285716,91.91428571428571,98.25714285714285,99.45714285714287,99.61428571428571,73.02857142857142,73.97142857142856,97.47142857142858,75.95714285714287,65.92857142857143,77.44285714285715,84.07142857142858,79.1857142857143,62.885714285714286,14.885714285714284,8.985714285714286,2,2
371,22939,VA,1,0.99925,16.666666666666664,16.466666666666665,1,1.0,0.3333333333333333,1.0,1.0,1.0,3.0,91.26666666666667,96.89999999999999,99.2,95.06666666666668,75.10000000000001,81.63333333333334,97.86666666666667,67.46666666666665,68.93333333333332,70.76666666666667,62.96666666666666,71.73333333333333,56.5,14.566666666666668,15.966666666666669,2,2
372,35650,AL,0,1.00065,16.150000000000002,15.649999999999999,1,1.0,1.0,1.0,1.0,1.0,3.5,96.9,98.5,99.9,99.4,83.4,94.4,97.4,70.8,66.1,72.1,74.3,74.2,61.8,14.6,15.0,2,1
373,35768,AL,0,0.9825800000000001,16.560000000000002,16.78,1,1.0,1.0,1.0,1.0,1.0,4.0,98.9,99.9,99.8,99.5,88.7,91.5,97.0,76.1,73.0,78.6,79.3,74.7,66.6,18.7,11.6,2,2
374,36426,AL,2,0.9172,15.899999999999999,16.724999999999998,1,1.0,1.0,1.0,1.0,1.0,4.0,97.95,99.1,99.65,98.95,74.1,75.55000000000001,98.15,78.45,81.6,77.69999999999999,85.9,75.35,64.85,15.3,13.350000000000001,2,1
375,36081,AL,2,0.9964166666666666,16.266666666666666,16.333333333333332,1,1.0,1.0,1.0,1.0,1.0,4.0,96.5,99.7,100.0,99.5,94.3,97.3,100.0,71.2,85.7,84.0,65.1,73.9,59.3,17.9,11.5,2,1
376,36467,AL,3,0.9825800000000001,16.560000000000002,16.78,1,1.0,1.0,1.0,1.0,1.0,3.5,93.5,97.4,100.0,100.0,86.4,76.0,96.0,84.4,70.5,71.9,73.3,73.6,55.9,24.7,16.7,1,2
377,35968,AL,3,1.01486,17.52,17.18,1,1.0,0.5,0.5,0.5,1.0,3.0,95.9,97.5,99.5,98.9,73.5,77.95,97.7,68.85,67.19999999999999,67.1,69.15,64.44999999999999,52.5,17.8,12.0,1,2
378,85032,AZ,6,0.99928,16.2,16.360000000000003,1,1.0,1.0,1.0,1.0,1.0,3.0,92.9,97.6,98.9,95.3,78.1,78.2,98.4,69.4,67.2,70.4,62.6,71.2,55.4,18.0,15.1,2,2
379,72076,AR,2,1.0293,16.533333333333335,15.883333333333333,1,1.0,1.0,1.0,1.0,1.0,3.0,93.8,98.2,100.0,99.2,70.7,81.7,95.0,67.0,68.8,69.1,72.2,71.7,61.1,15.3,12.0,2,1
380,72903,AR,5,0.9361,4.0,4.3,1,1.0,1.0,1.0,1.0,1.0,3.5,99.3,99.0,99.9,98.9,81.4,76.7,90.8,75.3,69.3,73.3,75.4,76.9,66.5,18.9,9.6,1,2
381,86442,AZ,10,1.0116749999999999,16.25,16.5,1,1.0,1.0,1.0,1.0,1.0,3.5,96.6,99.1,99.8,99.5,85.1,84.3,99.6,73.3,75.8,72.5,79.5,71.0,56.2,17.1,18.8,2,1
382,95501,CA,0,0.96515,14.35,15.100000000000001,1,1.0,1.0,1.0,1.0,1.0,3.5,100.0,100.0,100.0,96.4,57.6,66.0,100.0,63.5,66.3,71.0,65.3,72.6,64.7,12.9,8.5,2,2
383,94558,CA,0,0.9410000000000003,14.419999999999998,15.580000000000005,1,1.0,1.0,1.0,1.0,1.0,3.0,91.1,82.3,99.4,99.3,77.5,89.6,98.7,63.8,70.6,65.3,70.5,74.7,60.2,12.8,10.3,2,2
384,85614,AZ,1,0.9736666666666668,15.333333333333334,15.416666666666666,1,1.0,1.0,1.0,1.0,1.0,3.5,96.2,96.5,99.7,99.1,79.4,82.9,95.0,72.8,70.1,74.9,77.1,76.5,68.2,16.6,13.6,1,1
385,72703,AR,1,1.094975,16.95,15.624999999999998,1,1.0,1.0,1.0,1.0,1.0,3.5,97.4,99.05,99.6,97.85,84.65,84.44999999999999,96.3,72.35,69.85,70.0,69.45,70.1,61.45,17.200000000000003,13.75,2,2
386,85364,AZ,4,1.01755,16.150000000000006,15.549999999999999,1,1.0,1.0,1.0,1.0,1.0,3.25,98.05000000000001,99.0,99.9,99.15,90.45,86.15,95.1,66.75,58.0,59.699999999999996,73.65,82.45,55.45,19.85,18.6,2,2
387,95116,CA,12,0.9667,3.4,3.5,1,1.0,1.0,1.0,1.0,1.0,3.25,95.2,98.05000000000001,99.8,99.65,79.25,86.05000000000001,98.55,65.05,65.80000000000001,73.05,70.75,72.9,54.849999999999994,14.8,12.5,2,2
388,90028,CA,2,1.04922,16.759999999999998,16.119999999999997,1,1.0,1.0,1.0,1.0,1.0,3.5,98.0,99.2,99.4,99.3,78.2,78.2,98.7,70.4,67.2,70.0,76.4,75.2,64.4,17.7,13.2,2,1
389,91206,CA,4,1.0830000000000002,17.48333333333333,16.349999999999998,1,1.0,1.0,1.0,1.0,1.0,4.0,96.4,100.0,100.0,100.0,71.9,60.9,100.0,81.7,79.9,91.2,97.2,75.1,70.4,18.9,11.9,0,0
390,99669,AK,4,0.8431,3.4,4.0,1,1.0,1.0,1.0,1.0,1.0,3.0,93.4,94.5,99.8,96.2,70.4,82.1,86.0,71.4,70.7,75.7,72.4,71.6,60.8,18.1,12.2,1,1
391,93454,CA,0,0.9871000000000002,13.68,13.959999999999997,1,1.0,1.0,1.0,1.0,1.0,4.0,97.4,99.8,100.0,98.6,69.4,76.8,100.0,75.8,71.7,81.6,72.3,85.3,60.7,14.0,10.7,2,1
392,92882,CA,4,0.9363400000000001,14.680000000000001,15.540000000000001,1,1.0,1.0,1.0,1.0,1.0,4.0,94.2,98.9,99.9,99.1,82.7,83.9,99.2,75.3,75.5,81.9,82.1,87.5,69.3,15.5,12.9,1,1
393,93308,CA,10,0.972675,15.624999999999998,16.099999999999998,1,1.0,1.0,1.0,1.0,1.0,3.5,85.1,91.4,99.1,97.8,83.1,92.8,98.6,72.7,79.0,75.4,82.3,83.6,48.6,15.2,11.3,0,0
394,90048,CA,4,0.984575,12.675,12.925,1,1.0,1.0,1.0,1.0,1.0,4.0,94.5,99.1,99.8,96.1,78.8,76.3,99.4,78.2,74.1,84.4,87.6,80.0,64.2,13.6,13.4,2,1
395,93534,CA,4,0.9624833333333332,15.483333333333334,16.099999999999998,1,1.0,1.0,1.0,1.0,1.0,3.0,98.5,98.7,97.7,97.7,74.0,83.8,98.8,57.7,68.5,59.9,67.0,64.5,47.9,16.7,10.8,1,2
396,93611,CA,6,0.91,4.1,4.5,1,1.0,1.0,1.0,1.0,1.0,4.0,95.8,99.3,99.6,98.3,67.3,78.0,91.3,80.6,79.7,81.4,74.8,78.6,64.1,14.1,13.1,1,1
397,93721,CA,6,1.032075,15.600000000000001,14.8,1,1.0,1.0,0.0,1.0,1.0,3.5,91.3,100.0,100.0,99.3,56.3,62.2,100.0,64.6,78.4,68.4,84.3,81.9,56.9,12.6,17.7,0,0
398,6457,CT,2,0.9722250000000001,14.399999999999999,14.925,1,1.0,1.0,1.0,1.0,1.0,3.0,87.2,99.9,100.0,99.7,69.7,78.2,99.9,68.1,64.8,62.4,70.2,77.9,57.7,18.2,15.0,2,1
399,6498,CT,2,0.9186833333333334,14.266666666666666,15.533333333333333,1,1.0,1.0,1.0,1.0,1.0,3.0,93.95,97.67500000000001,99.575,96.50000000000001,76.65,81.375,99.19999999999999,72.95,68.2,69.375,72.25,61.474999999999994,54.824999999999996,16.05,14.174999999999999,2,2
400,80538,CO,0,0.9290200000000002,16.220000000000002,16.98,1,1.0,1.0,1.0,1.0,1.0,3.5,84.6,99.4,99.8,99.9,80.3,89.0,97.8,71.7,68.2,71.0,66.9,82.4,58.0,16.4,13.7,1,1
401,32216,FL,10,1.0409166666666667,16.25,15.950000000000001,1,1.0,1.0,1.0,1.0,1.0,3.5,90.6,99.3,99.9,98.5,73.9,86.2,97.8,71.5,73.7,74.8,72.0,73.9,60.6,13.4,10.8,1,2
402,34684,FL,3,1.0409166666666667,16.249999999999996,15.950000000000001,1,1.0,1.0,1.0,1.0,1.0,3.0,98.5,98.0,100.0,100.0,69.1,84.4,98.7,65.4,72.1,59.6,61.4,61.1,51.5,16.9,8.8,2,2
403,34653,FL,3,1.039675,14.675,14.724999999999998,1,1.0,1.0,0.0,1.0,1.0,2.5,88.7,85.5,98.7,93.9,62.2,74.9,95.2,67.3,74.2,57.6,67.2,75.7,55.1,12.4,18.2,2,1
404,33040,FL,10,0.9863,15.275000000000002,15.575,1,1.0,1.0,1.0,1.0,1.0,3.25,92.5,99.19999999999999,100.0,99.4,77.1,83.6,99.9,69.75,74.44999999999999,69.3,67.75,74.80000000000001,53.400000000000006,18.3,12.95,2,2
405,34471,FL,11,0.9845600000000001,14.420000000000002,14.36,1,1.0,1.0,1.0,1.0,1.0,3.0,95.5,99.5,99.6,99.8,73.8,86.2,91.2,64.7,72.3,63.3,64.5,58.9,51.5,10.8,13.3,2,1
406,34478,FL,3,1.0481666666666665,17.316666666666666,16.533333333333335,1,1.0,1.0,1.0,0.0,1.0,4.0,95.3,96.4,100.0,98.8,84.5,88.2,100.0,82.1,79.1,84.5,80.5,82.2,64.6,26.6,15.5,1,2
407,32159,FL,3,0.98155,18.116666666666667,17.916666666666668,1,1.0,1.0,1.0,1.0,1.0,3.5,97.5,98.4,100.0,99.8,74.5,78.7,94.0,74.7,70.6,75.9,73.7,72.5,49.8,18.4,12.5,2,1
408,33614,FL,6,1.0246833333333334,16.883333333333333,16.366666666666664,1,1.0,1.0,1.0,1.0,1.0,3.5,91.9,99.4,99.9,99.7,86.3,91.2,99.8,73.0,72.7,71.5,70.6,75.1,59.4,15.2,11.7,1,1
409,33308,FL,2,0.98155,18.116666666666664,17.916666666666668,1,1.0,1.0,1.0,1.0,1.0,3.0,94.1,92.7,99.6,93.9,82.3,80.1,85.8,70.2,68.6,71.3,80.1,75.5,51.8,16.6,13.0,2,2
410,20016,DC,6,0.987225,15.600000000000001,16.0,1,1.0,1.0,1.0,1.0,1.0,4.0,94.8,99.3,99.2,92.8,79.7,74.2,97.7,79.8,72.9,83.1,81.9,83.9,69.8,20.3,15.0,1,1
411,33544,FL,1,1.01275,15.616666666666665,15.583333333333334,1,1.0,1.0,1.0,1.0,1.0,3.5,94.9,97.3,100.0,100.0,89.2,93.2,98.8,68.2,65.2,72.1,77.8,85.4,74.2,20.8,15.3,1,1
412,31701,GA,2,0.934775,13.549999999999999,14.3,1,1.0,1.0,1.0,1.0,1.0,3.25,97.25,95.85,99.19999999999999,98.75,70.6,79.05,96.5,67.35,60.3,77.30000000000001,76.55000000000001,72.6,61.85,15.15,9.850000000000001,2,2
413,30701,GA,1,1.0127499999999998,15.616666666666667,15.583333333333334,1,1.0,1.0,1.0,1.0,1.0,4.0,94.9,97.0,98.0,95.05000000000001,83.3,90.6,97.9,89.75,65.55,84.55000000000001,95.15,81.55,66.25,15.55,8.05,2,2
414,34474,FL,4,1.01275,15.616666666666662,15.583333333333334,1,1.0,1.0,1.0,1.0,1.0,4.0,92.4,99.6,99.9,99.7,82.9,88.9,99.8,77.1,75.1,73.9,73.2,78.5,62.7,14.2,13.3,1,2
415,34209,FL,5,1.1027,21.099999999999998,19.23333333333333,1,1.0,1.0,1.0,1.0,1.0,3.0,86.3,98.2,99.7,99.2,84.5,85.8,99.3,70.3,69.3,71.3,69.1,70.5,56.4,14.1,13.9,2,1
416,33065,FL,5,0.9502999999999996,16.84,17.679999999999996,1,1.0,1.0,1.0,1.0,1.0,4.0,97.2,99.8,99.7,97.9,84.4,88.7,99.5,73.8,70.6,73.0,75.0,69.9,56.9,14.9,8.9,2,2
417,60504,IL,0,0.9529400000000001,16.8,17.02,1,1.0,1.0,1.0,1.0,1.0,2.5,92.8,96.7,98.5,97.9,71.0,81.8,98.8,65.1,62.7,70.8,71.4,62.6,53.5,19.3,9.8,1,1
418,60463,IL,3,1.0412249999999998,15.174999999999999,14.375,1,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,3.6666666666666665,97.10000000000001,98.5,99.83333333333333,98.16666666666667,76.3,80.96666666666665,93.86666666666667,71.66666666666666,69.3,77.36666666666667,72.9,69.16666666666667,62.93333333333334,14.966666666666667,10.466666666666667,2,2
419,39819,GA,1,0.9807,16.225,16.575,1,1.0,1.0,1.0,1.0,1.0,3.75,88.75,99.55,100.0,95.05,66.19999999999999,58.050000000000004,98.7,78.6,72.1,83.5,73.75,87.7,64.94999999999999,15.0,11.2,2,2
420,60115,IL,3,0.9641666666666665,15.41666666666667,16.049999999999997,1,1.0,1.0,1.0,1.0,1.0,4.25,99.55,100.0,99.9,100.0,74.1,80.65,100.0,77.6,67.65,72.9,83.1,72.1,65.25,13.3,11.2,2,2
421,83201,ID,0,0.9547545454545454,15.018181818181818,15.936363636363636,1,1.0,1.0,1.0,1.0,1.0,2.0,96.8,98.5,98.6,100.0,34.0,53.0,98.1,73.2,48.3,63.6,62.0,50.6,32.6,20.0,10.8,2,1
422,61761,IL,6,1.0412249999999998,15.174999999999999,14.375,1,1.0,1.0,1.0,1.0,1.0,3.2777777777777777,94.22222222222223,94.89999999999999,99.13333333333334,95.72222222222223,70.94444444444444,69.4111111111111,94.85555555555555,71.9111111111111,71.7111111111111,73.06666666666666,72.14444444444445,75.98888888888888,65.71111111111112,16.53333333333333,9.433333333333334,2,2
423,61704,IL,2,1.041225,15.174999999999999,14.374999999999998,1,1.0,1.0,1.0,1.0,1.0,4.4,97.71000000000001,99.25000000000001,99.85,99.18,88.14999999999999,88.4,98.00999999999999,79.78,76.72,84.61,82.43,84.25999999999999,75.10999999999999,14.219999999999999,11.39,2,2
424,47130,IN,8,0.95075,13.925,15.25,1,1.0,1.0,1.0,1.0,1.0,4.0,94.0,99.0,99.9,99.4,72.0,74.5,96.5,77.9,74.2,81.1,78.1,81.0,68.0,17.1,14.7,1,1
425,47025,IN,5,0.9240666666666666,13.966666666666667,15.35,1,1.0,1.0,1.0,1.0,1.0,3.0,93.4,97.4,100.0,98.6,73.0,66.9,97.7,69.4,68.1,73.6,77.4,75.0,61.3,17.1,12.0,2,2
426,60540,IL,6,1.0412249999999998,15.174999999999999,14.375,1,1.0,1.0,1.0,1.0,1.0,3.5,95.0,98.8,100.0,99.3,77.6,81.4,89.4,70.8,68.6,75.8,63.7,73.9,55.2,12.3,8.4,2,2
427,50501,IA,3,0.9240666666666666,13.966666666666667,15.35,1,1.0,1.0,1.0,1.0,1.0,4.0,92.9,99.6,99.7,97.4,93.2,79.4,96.9,75.7,66.3,80.2,80.4,79.6,59.0,16.8,14.5,2,2
428,50010,IA,0,1.00875,15.35,14.875,1,1.0,1.0,1.0,1.0,1.0,4.5,97.7,99.8,99.9,97.3,87.7,92.4,96.6,84.1,78.2,90.0,86.4,85.6,76.8,19.3,13.1,2,1
429,60126,IL,4,0.9954333333333333,19.099999999999998,19.099999999999998,1,1.0,1.0,1.0,1.0,1.0,4.0,96.5,100.0,100.0,100.0,72.3,77.2,96.3,79.3,74.5,77.2,87.7,75.5,79.5,8.5,9.5,2,2
430,60169,IL,1,0.9216,15.64,16.8,1,1.0,0.0,1.0,1.0,1.0,4.0,95.5,92.1,100.0,98.5,58.7,55.9,99.4,86.6,85.8,90.6,88.5,85.5,82.5,23.4,12.1,2,2
431,46320,IN,4,0.9849499999999998,14.649999999999999,15.475000000000001,1,1.0,1.0,1.0,1.0,1.0,4.5,98.1,99.8,99.75,99.15,72.15,83.75,99.65,82.85,82.15,91.25,88.9,79.5,75.45,19.6,11.55,2,2
432,41101,KY,6,1.0412249999999998,15.174999999999999,14.375,1,1.0,1.0,1.0,0.5,1.0,2.75,96.0,92.25,99.55,99.05000000000001,68.05000000000001,80.8,98.7,62.05,64.65,63.55,55.2,67.8,60.15,13.149999999999999,13.9,2,2
433,46580,IN,2,0.9506999999999999,14.45,15.475,1,1.0,0.5,0.0,0.5,1.0,4.0,95.6,97.25,98.85,91.35,75.05,73.1,96.1,82.2,77.4,81.3,80.3,79.35,70.75,15.350000000000001,14.0,2,2
434,66044,KS,2,0.9507000000000003,14.450000000000006,15.475000000000005,1,1.0,1.0,1.0,1.0,1.0,3.25,97.9,99.45,99.75,95.8,74.55000000000001,78.55,99.30000000000001,69.85,59.95,74.35,64.9,73.3,62.599999999999994,17.1,15.8,2,2
435,70301,LA,8,0.9218166666666668,14.100000000000001,15.583333333333337,1,1.0,1.0,1.0,0.0,1.0,2.5,95.8,99.3,99.6,100.0,82.6,84.5,100.0,61.6,49.0,48.7,42.1,34.2,33.5,13.3,18.9,2,2
436,70380,LA,9,0.9218166666666666,14.1,15.583333333333334,1,1.0,1.0,1.0,1.0,1.0,3.0,94.9,99.5,100.0,97.2,78.3,86.7,92.1,66.1,65.7,78.4,63.6,68.6,64.0,16.7,14.6,2,2
437,70535,LA,6,0.9506999999999999,14.45,15.475,1,1.0,1.0,1.0,1.0,1.0,3.75,94.15,99.2,99.9,98.95,83.85,85.19999999999999,99.25,76.6,72.9,77.65,77.75,76.95,68.35,17.549999999999997,12.4,2,2
438,71301,LA,0,0.9164399999999999,15.12,16.34,1,1.0,1.0,1.0,1.0,1.0,3.25,94.8,99.5,99.8,99.4,80.25,86.25,99.75,69.0,66.75,70.05000000000001,68.35,61.25,53.150000000000006,16.5,14.2,2,2
439,70791,LA,5,0.96174,14.86,15.84,1,1.0,1.0,1.0,1.0,1.0,2.5,87.1,91.2,99.4,98.6,73.1,76.3,95.4,66.6,61.7,69.3,67.3,74.5,55.9,17.2,11.4,2,2
440,71201,LA,0,1.0040600000000002,15.38,15.86,1,1.0,1.0,1.0,1.0,1.0,3.0,94.6,95.6,100.0,99.5,79.2,83.1,100.0,66.5,61.7,65.8,50.7,68.2,52.6,12.0,14.7,2,2
441,70508,LA,3,0.9390000000000001,14.719999999999999,15.4,1,1.0,1.0,1.0,1.0,1.0,3.0,88.4,99.6,99.8,99.9,88.1,92.3,99.8,67.0,62.3,64.5,66.0,63.4,55.1,16.2,13.2,1,1
442,42240,KY,4,0.9149333333333333,12.483333333333334,13.483333333333333,1,1.0,1.0,1.0,1.0,1.0,3.5,96.2,98.4,99.8,99.8,86.1,86.4,99.8,67.2,73.4,70.2,68.2,82.5,66.4,16.0,13.7,2,1
443,41031,KY,2,0.981,8.55,8.8,1,1.0,1.0,1.0,1.0,1.0,3.0,81.3,91.0,99.4,96.3,80.8,91.2,97.5,72.2,69.0,77.2,72.1,73.7,64.0,16.9,12.9,1,1
444,70634,LA,1,0.9362200000000003,12.859999999999998,14.24,1,1.0,1.0,1.0,1.0,1.0,3.0,95.4,87.5,100.0,99.2,69.4,74.1,100.0,68.0,81.4,63.9,75.2,56.0,52.3,18.0,13.9,2,2
445,70601,LA,4,0.9499555555555559,15.155555555555559,15.58888888888889,1,1.0,1.0,1.0,1.0,1.0,3.5,98.4,99.6,98.4,100.0,73.5,81.1,99.6,68.3,60.1,60.7,75.6,82.3,58.6,17.6,13.5,2,1
446,70605,LA,2,0.9413600000000001,15.36,15.860000000000003,1,1.0,1.0,1.0,0.3333333333333333,1.0,3.5,94.26666666666667,95.5,99.63333333333333,99.43333333333332,86.06666666666666,87.43333333333334,98.03333333333335,75.2,71.03333333333335,69.66666666666666,74.46666666666667,78.10000000000001,55.86666666666667,17.066666666666666,14.166666666666666,2,2
447,2301,MA,8,0.9882,15.949999999999998,16.01666666666667,1,1.0,1.0,1.0,1.0,1.0,3.0,92.6,99.8,99.9,99.9,75.1,78.5,98.4,68.3,68.6,69.5,69.2,75.3,51.5,17.3,13.5,1,1
448,2072,MA,8,0.8940833333333335,12.433333333333337,13.633333333333333,1,1.0,1.0,1.0,1.0,1.0,3.5,94.0,98.8,99.2,98.6,77.3,85.3,96.4,71.3,68.3,73.4,79.4,73.3,64.4,16.4,14.3,1,1
449,2130,MA,3,0.9741,16.8,17.333333333333332,1,1.0,1.0,1.0,1.0,1.0,3.0,95.8,95.4,100.0,100.0,72.5,73.0,93.0,69.2,74.4,75.1,78.8,67.9,61.8,18.4,13.5,2,1
450,2062,MA,4,0.9593400000000001,16.3,16.759999999999998,1,1.0,1.0,1.0,1.0,1.0,2.75,89.69999999999999,95.0,99.69999999999999,98.7,80.45,82.2,97.6,69.1,65.1,69.5,63.25,68.3,48.900000000000006,17.7,14.75,2,2
